更新时间,#genre#
20260216-05-05-39,url


RespoTime,whitelist,#genre#
437.81ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
243.63ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
440.78ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
444.42ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.1:8008
444.33ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.53:8060
445.76ms,CCTV1,http://114.254.33.207:18888/rtp/239.3.1.129:8008
442.76ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.126:8002
444.08ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
442.12ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.194:4120
434.45ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.210:8068
445.62ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
43.53ms,CCTV1,http://23.237.228.134/live5/CCTV1.m3u8
448.72ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
486.38ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
449.17ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
449.76ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
465.75ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
512.66ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
471.28ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.33:8002
488.08ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.210:8068
447.57ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
489.06ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.33:8002
453.48ms,CCTV1,http://115.171.80.79:1688/rtp/225.1.8.81:8176
463.97ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
489.58ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
466.64ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
110.50ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
56.69ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
66.56ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
67.21ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
67.73ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
328.32ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
782.36ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
352.82ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
362.07ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
367.90ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
289.28ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=13
301.97ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
276.88ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
491.36ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
158.79ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
68.03ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
283.61ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
291.20ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
99.94ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
306.83ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=18
361.06ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
376.87ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=15
402.84ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
98.81ms,CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8
411.13ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
413.53ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
391.86ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
408.35ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=9
303.29ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
61.20ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
125.52ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
404.15ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
393.68ms,CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8
416.05ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
449.74ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
443.01ms,CCTV1,http://110.80.17.38:9999/tsfile/live/0001_1.m3u8
1508.42ms,CCTV1,https://t.freetv.fun/live/cctv1-3.php
360.07ms,CCTV1,https://migu.188766.xyz/?migutoken=6608104cc29a3440bb0acf08be877984&id=CCTV1&type=yy
377.58ms,CCTV1,http://111.221.137.234:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
