更新时间,#genre#
20260427-06-40-15,url


RespoTime,whitelist,#genre#
579.14ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.33:8002
503.25ms,CCTV1,http://221.220.129.163:8012/rtp/239.3.1.129:8008
576.90ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.14:8852
431.42ms,CCTV1,http://121.29.215.187:2083/rtp/239.253.92.83:8012
574.98ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.129:6000
533.05ms,CCTV1,http://114.238.59.74:4000/rtp/239.49.8.129:6000
497.33ms,CCTV1,http://114.226.212.147:8787/rtp/239.49.8.19:9614
291.21ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
503.22ms,CCTV1,http://116.2.163.59:4010/rtp/232.0.0.27:1234
169.18ms,CCTV1,https://t.freetv.fun/live/cctv-1-1.m3u8
503.12ms,CCTV1,http://60.4.30.6:8077/rtp/239.253.92.83:8012
561.20ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.81:8176
577.94ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.126:8002
206.66ms,CCTV1,https://t.freetv.fun/live/cctv-1-2.m3u8
576.19ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.210:8068
577.29ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.117:8712
498.97ms,CCTV1,http://123.118.56.249:8686/rtp/239.3.1.129:8008
580.68ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.1:8008
244.58ms,CCTV1,https://t.freetv.fun/live/cctv-1.m3u8
613.48ms,CCTV1,http://49.77.31.239:8554/rtp/239.49.8.19:9614
587.90ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
610.13ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.201.45:8800
582.83ms,CCTV1,http://124.112.240.142:4022/rtp/238.1.78.166:7200
583.91ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.194:4120
611.35ms,CCTV1,http://106.59.2.232:55555/rtp/239.200.200.2:8080
186.68ms,CCTV1,http://cdn6.163189.xyz/163189/cctv1
242.36ms,CCTV1,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd
208.03ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
480.87ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
534.64ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
519.82ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
426.48ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
156.31ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
532.09ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
557.02ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
482.27ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
489.23ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
443.15ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=4
245.47ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
555.63ms,CCTV1,http://113.241.133.180:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
623.17ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
556.80ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
328.32ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
652.56ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
661.05ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
536.45ms,CCTV1,https://cdn13.178.indevs.in/163189/bea1d91d91364062
1166.59ms,CCTV1,http://49.77.31.239:8554/rtp/239.49.8.129:6000
60.73ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
822.74ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
1357.46ms,CCTV1,http://114.238.59.74:4000/rtp/239.49.8.19:9614
461.86ms,CCTV1,http://153.0.171.163:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
467.13ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1541.40ms,CCTV1,http://115.171.216.23:4000/rtp/225.1.8.53:8060
508.73ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.33:8002
1595.66ms,CCTV1,http://play.kankanlive.com/live/1698234869325962.m3u8
519.50ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.1:8008
74.28ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
77.58ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
73.97ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.m3u8
75.57ms,CCTV1,https://t.freetv.fun/live/cctv1-1-1.php
516.99ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.53:8060
177.84ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
76.73ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
73.87ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
83.05ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
511.13ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.81:8176
903.88ms,CCTV1,https://tv.cctv.com/live/cctv1/
63.99ms,CCTV1,https://t.freetv.fun/live/cctv1-9.php
55.58ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
541.56ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.126:8002
528.02ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.210:8068
524.96ms,CCTV1,http://115.171.216.46:4000/rtp/225.1.8.194:4120
67.99ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
69.64ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
130.29ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
406.22ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
705.66ms,CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
432.01ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
488.22ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
463.50ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
526.30ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.129:6000
546.52ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
278.77ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=13
759.99ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
536.80ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
372.22ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=7
516.17ms,CCTV1,http://114.226.212.148:8787/rtp/239.49.8.19:9614
304.92ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=16
266.62ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=14
267.57ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=11
814.11ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
265.16ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=9
800.27ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=7653cf8ec6440c201ccd67dfdbdd9a4c8401078f6b4cef8fc9258c372e1780fa8e3c5de722f5ac2cda4bd2291ccdf287a6caaac860219844ccf49b78b010dec5742f609b951e599c4b873bf8ad
61.09ms,CCTV1,https://t.freetv.fun/live/cctv1-2.php
313.19ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=17
279.49ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=18
333.96ms,CCTV1,https://iptv.catvod.com/catvod?id=CCTV1&line=8
1018.88ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
2879.91ms,CCTV1,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001022/index.m3u8?streamid=ae1fc95449a7d4a13c53490cbcae614f&streamkey=06Au6xOXDlDEaaeUTZKStT5NHhYIT5atuN6MxmxGtLK8hq713D95LM5IgMRJKI4sBXc8Lu0DUWRdrI6ioWN0UdtFt59vE5f4hbGhaCSz8fd5CPue&token=1775845083-cdd5c88e660712a3-0-37bb3145d77ebb3af4a418f4452bc91a
467.28ms,CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8
515.85ms,CCTV2,http://115.171.216.23:4000/rtp/225.1.8.2:8084
512.05ms,CCTV2,http://114.238.59.74:4000/rtp/239.49.8.130:6000
418.80ms,CCTV2,http://60.4.30.6:8077/rtp/239.253.92.190:6065
422.02ms,CCTV2,http://221.220.129.163:8012/rtp/239.3.1.60:8084
440.00ms,CCTV2,http://116.2.163.59:4010/rtp/232.0.0.135:1234
563.14ms,CCTV2,http://114.238.59.74:4000/rtp/239.49.8.50:9802
564.76ms,CCTV2,http://124.112.240.142:4022/rtp/238.1.78.235:7752
553.85ms,CCTV2,http://171.8.84.159:8800/rtp/239.16.20.2:10020
432.94ms,CCTV2,http://121.29.215.187:2083/rtp/239.253.92.190:6065
3497.39ms,CCTV1,rtmp://39.108.129.193:1935/cctv1/1sao
1245.97ms,CCTV1,http://tnvcn.com:8012/rtp/239.3.1.129:8008
67.07ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
70.22ms,CCTV2,https://t.freetv.fun/live/cctv-2.m3u8
71.21ms,CCTV2,https://t.freetv.fun/live/cctv-2-1.m3u8
65.55ms,CCTV2,https://t.freetv.fun/live/cctv-2-2.m3u8
419.42ms,CCTV2,http://123.118.56.249:8686/rtp/239.3.1.60:8084
546.29ms,CCTV2,http://114.226.212.147:8787/rtp/239.49.8.50:9802
